DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3365,ALUMINUM FOUNDRIES
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3366,COPPER FOUNDRIES
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3369,NONFERROUS FOUNDRIES EXCEPTALUMINUMAND COPPER
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3398,METAL HEAT TREATING
DIVISION D. MANUFACTURING,33 PRIMARY METAL INDUSTRIES,3399,PRIMARY METAL PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3411,METAL CANS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3412,METAL SHIPPING BARRELS DRUMS KEGSAND PAILS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3421,CUTLERY
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3423,HANDAND EDGE TOOLS EXCEPT MACHINE TOOLSAND HANDSAWS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3425,SAW BLADESAND HANDSAWS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3429,HARDWARE NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3431,ENAMELED IRONAND METAL SANITARY WARE
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3432,PLUMBING FIXTURE FITTINGSAND TRIM
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3433,HEATING EQUIPMENT EXCEPT ELECTRICAND WARMAIR FURNACES
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3441,FABRICATED STRUCTURAL METAL
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3442,METAL DOORS SASH FRAMES MOLDINGAND TRIM
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3443,FABRICATED PLATE WORK (BOILER SHOPS)
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3444,SHEET METALWORK
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3446,ARCHITECTURALAND ORNAMENTAL METALWORK
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3448,PREFABRICATED METAL BUILDINGSAND COMPONENTS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3449,MISCELLANEOUS STRUCTURAL METALWORK
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3451,SCREW MACHINE PRODUCTS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3452,BOLTS NUTS SCREWS RIVETSAND WASHERS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3462,IRONAND STEEL FORGINGS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3463,NONFERROUS FORGINGS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3465,AUTOMOTIVE STAMPINGS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3466,CROWNSAND CLOSURES
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3469,METAL STAMPINGS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3471,ELECTROPLATING PLATING POLISHINGANODIZINGAND COLORING
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3479,COATING ENGRAVINGANDALLIED SERVICES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3482,SMALLARMSAMMUNITION
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3483,AMMUNITION EXCEPT FOR SMALLARMS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3484,SMALLARMS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3489,ORDNANCEANDACCESSORIES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3491,INDUSTRIAL VALVES
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3492,FLUID POWER VALVESAND HOSE FITTINGS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3493,STEEL SPRINGS EXCEPT WIRE
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3494,VALVESAND PIPE FITTINGS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3495,WIRE SPRINGS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3496,MISCELLANEOUS FABRICATED WIRE PRODUCTS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3497,METAL FOILAND LEAF
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3498,FABRICATED PIPEAND PIPE FITTINGS
DIVISION D. MANUFACTURING,34 FABRICATED METAL PRODUCTS EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT,3499,FABRICATED METAL PRODUCTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3511,STEAM GASAND HYDRAULIC TURBINESAND TURBINE GENERATOR SET UNI
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3519,INTERNAL COMBUSTION ENGINES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3523,FARM MACHINERYAND EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3524,LAWNAND GARDEN TRACTORSAND HOME LAWNAND GARDEN EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3531,CONSTRUCTION MACHINERYAND EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3532,MINING MACHINERYAND EQUIPMENT EXCEPT OILAND GAS FIELD MACHINER
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3533,OILAND GAS FIELD MACHINERYAND EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3534,ELEVATORSAND MOVING STAIRWAYS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3535,CONVEYORSAND CONVEYING EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3536,OVERHEAD TRAVELING CRANES HOISTSAND MONORAIL SYSTEMS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3537,INDUSTRIAL TRUCKS TRACTORS TRAILERSAND STACKERS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3541,MACHINE TOOLS METAL CUTTING TYPES
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3542,MACHINE TOOLS METAL FORMING TYPES
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3543,INDUSTRIAL PATTERNS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3544,SPECIAL DIESAND TOOLS DIE SETS JIGSAND FIXTURESAND INDUSTRI
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3545,CUTTING TOOLS MACHINE TOOLACCESSORIESAND MACHINISTS' PRECISIO
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3546,POWER-DRIVEN HANDTOOLS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3547,ROLLING MILL MACHINERYAND EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3548,ELECTRICAND GAS WELDINGAND SOLDERING EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3549,METALWORKING MACHINERY NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3552,TEXTILE MACHINERY
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3553,WOODWORKING MACHINERY
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3554,PAPER INDUSTRIES MACHINERY
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3555,PRINTING TRADES MACHINERYAND EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3556,FOOD PRODUCTS MACHINERY
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3559,SPECIAL INDUSTRY MACHINERY NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3561,PUMPSAND PUMPING EQUIPMENT
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3562,BALLAND ROLLER BEARINGS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3563,AIRAND GAS COMPRESSORS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3564,INDUSTRIALAND COMMERCIAL FANSAND BLOWERSANDAIR PURIFICATION E
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3565,PACKAGING MACHINERY
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3566,SPEED CHANGERS INDUSTRIAL HIGH-SPEED DRIVESAND GEARS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3567,INDUSTRIAL PROCESS FURNACESAND OVENS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3568,MECHANICAL POWER TRANSMISSION EQUIPMENT NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3569,GENERAL INDUSTRIAL MACHINERYAND EQUIPMENT NOT ELSEWHERE CLASSIF
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3571,ELECTRONIC COMPUTERS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3572,COMPUTER STORAGE DEVICES
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3575,COMPUTER TERMINALS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3577,COMPUTER PERIPHERAL EQUIPMENT NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3578,CALCULATINGANDACCOUNTING MACHINES EXCEPT ELECTRONIC COMPUTERS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3579,OFFICE MACHINES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3581,AUTOMATIC VENDING MACHINES
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3582,COMMERCIAL LAUNDRY DRYCLEANINGAND PRESSING MACHINES
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3585,AIR-CONDITIONINGAND WARMAIR HEATING EQUIPMENTAND COMMERCIALAN
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3586,MEASURINGAND DISPENSING PUMPS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3589,SERVICE INDUSTRY MACHINERY NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3592,CARBURETORS PISTONS PISTON RINGSAND VALVES
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3593,FLUID POWER CYLINDERSANDACTUATORS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3594,FLUID POWER PUMPSAND MOTORS
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3596,SCALESAND BALANCES EXCEPT LABORATORY
DIVISION D. MANUFACTURING,35 INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT,3599,INDUSTRIALAND COMMERCIAL MACHINERYAND EQUIPMENT NOT ELSEWHERE
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3612,POWER DISTRIBUTIONAND SPECIALTY TRANSFORMERS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3613,SWITCHGEARAND SWITCHBOARDAPPARATUS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3621,MOTORSAND GENERATORS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3624,CARBONAND GRAPHITE PRODUCTS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3625,RELAYSAND INDUSTRIAL CONTROLS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3629,ELECTRICAL INDUSTRIALAPPARATUS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3631,HOUSEHOLD COOKING EQUIPMENT
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3632,HOUSEHOLD REFRIGERATORSAND HOMEAND FARM FREEZERS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3633,HOUSEHOLD LAUNDRY EQUIPMENT
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3634,ELECTRIC HOUSEWARESAND FANS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3635,HOUSEHOLD VACUUM CLEANERS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3639,HOUSEHOLDAPPLIANCES NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3641,ELECTRIC LAMP BULBSAND TUBES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3643,CURRENT-CARRYING WIRING DEVICES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3644,NONCURRENT-CARRYING WIRING DEVICES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3645,RESIDENTIAL ELECTRIC LIGHTING FIXTURES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3646,COMMERCIAL INDUSTRIALAND INSTITUTIONAL ELECTRIC LIGHTING FIXTU
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3647,VEHICULAR LIGHTING EQUIPMENT
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3648,LIGHTING EQUIPMENT NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3651,HOUSEHOLDAUDIOAND VIDEO EQUIPMENT
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3652,PHONOGRAPH RECORDSAND PRERECORDEDAUDIO TAPESAND DISKS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3661,TELEPHONEAND TELEGRAPHAPPARATUS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3663,RADIOAND TELEVISION BROADCASTINGAND COMMUNICATIONS EQUIPMENT
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3669,COMMUNICATIONS EQUIPMENT NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3671,ELECTRON TUBES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3672,PRINTED CIRCUIT BOARDS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3674,SEMICONDUCTORSAND RELATED DEVICES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3675,ELECTRONIC CAPACITORS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3676,ELECTRONIC RESISTORS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3677,ELECTRONIC COILS TRANSFORMERSAND OTHER INDUCTORS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3678,ELECTRONIC CONNECTORS
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3679,ELECTRONIC COMPONENTS NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3691,STORAGE BATTERIES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3692,PRIMARY BATTERIES DRYAND WET
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3694,ELECTRICAL EQUIPMENT FOR INTERNAL COMBUSTION ENGINES
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3695,MAGNETICAND OPTICAL RECORDING MEDIA
DIVISION D. MANUFACTURING,36 ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS EXCEPT COMPUTER,3699,ELECTRICAL MACHINERY EQUIPMENTAND SUPPLIES NOT ELSEWHERE CLAS
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3711,MOTOR VEHICLESAND PASSENGER CAR BODIES
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3713,TRUCKAND BUS BODIES
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3714,MOTOR VEHICLE PARTSANDACCESSORIES
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3715,TRUCK TRAILERS
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3716,MOTOR HOMES
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3721,AIRCRAFT
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3724,AIRCRAFT ENGINESAND ENGINE PARTS
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3728,AIRCRAFT PARTSANDAUXILIARY EQUIPMENT NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3731,SHIP BUILDINGAND REPAIRING
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3732,BOAT BUILDINGAND REPAIRING
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3743,RAILROAD EQUIPMENT
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3751,MOTORCYCLES BICYCLESAND PARTS
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3761,GUIDED MISSILESAND SPACE VEHICLES
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3764,GUIDED MISSILEAND SPACE VEHICLE PROPULSION UNITSAND PROPULSION
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3769,GUIDED MISSILEAND SPACE VEHICLE PARTSANDAUXILIARY EQUIPMENT N
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3792,TRAVEL TRAILERSAND CAMPERS
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3795,TANKSAND TANK COMPONENTS
DIVISION D. MANUFACTURING,37 TRANSPORTATION EQUIPMENT,3799,TRANSPORTATION EQUIPMENT NOT ELSEWHERE CLASSIFIED
DIVISION D. MANUFACTURING,38 MEASURING ANALYZING AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC MEDICAL AN,3812,SEARCH DETECTION NAVIGATION GUIDANCEAERONAUTICALAND NAUTIC
DIVISION D. MANUFACTURING,38 MEASURING ANALYZING AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC MEDICAL AN,3821,LABORATORYAPPARATUSAND FURNITURE
DIVISION D. MANUFACTURING,38 MEASURING ANALYZING AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC MEDICAL AN,3822,AUTOMATIC CONTROLS FOR REGULATING RESIDENTIALAND COMMERCIAL ENVI
DIVISION D. MANUFACTURING,38 MEASURING ANALYZING AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC MEDICAL AN,3823,INDUSTRIAL INSTRUMENTS FOR MEASUREMENT DISPLAYAND CONTROL OF P
DIVISION D. MANUFACTURING,38 MEASURING ANALYZING AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC MEDICAL AN,3824,TOTALIZING FLUID METERSAND COUNTING DEVICES
DIVISION D. MANUFACTURING,38 MEASURING ANALYZING AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC MEDICAL AN,3825,INSTRUMENTS FOR MEASURINGAND TESTING OF ELECTRICITYAND ELECTRIC
