DEBUTVALID;CODE_TIPS;NOM_COURT;TARIF;NAT_PREST;Famille
08/09/2003;2321292;AUDIOPROTHESE, FIL V, < 20 ANS OU CECITE, JOUVE, R.JOUVE, ADAPTON 3;10,67;PAU;
08/09/2003;2321369;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 41 U;739,84;PAU;
08/09/2003;2321530;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P7;1097,94;PAU;
08/09/2003;2321560;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DST;742,88;PAU;
08/09/2003;2322080;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON HA/49 2 C;1062,11;PAU;
08/09/2003;2322104;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON PICO 925 EQ II;805,54;PAU;
08/09/2003;2322251;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SONO FORTE 332 X AZ;1035,43;PAU;
08/09/2003;2322280;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON PICCOLO GRAN'D;880,7;PAU;
08/09/2003;2322400;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE PPCL P 2;625,04;PAU;
08/09/2003;2322630;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPTIMA KAMP P;898,53;PAU;
08/09/2003;2324132;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON D2D;1035,74;PAU;
08/09/2003;2324161;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 21-O;814,38;PAU;
08/09/2003;2324333;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, SONIC INNOVATIONS BTE;1095,04;PAU;
08/09/2003;2324646;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON PRIMO FOCUS PRO 2;972,62;PAU;
08/09/2003;2325083;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 61-20;1064,4;PAU;
19/03/2009;2325090;IMPLANT COCH OU TRONC CEREBRAL, PROCESSEUR, FORFAIT ANNUEL PILES JETABLES;120;PIO;
08/09/2003;2325309;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON PICCOLO ATC;821,85;PAU;
22/09/2004;2325723;AUDIOPROTHESE, APPAREIL DE CLASSE B, < 20 ANS;1000;PAU;
08/09/2003;2325841;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DX/49 6C II VC;1250,84;PAU;
22/09/2004;2326190;AUDIOPROTHESE, BOITIER AVEC SES ACCESSOIRES, < 20 ANS;900;PAU;
08/09/2003;2326266;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 8 DS;1288,8;PAU;
08/09/2003;2326390;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON, DIGIFOCUS II COMPACT POWER;1193,37;PAU;
08/09/2003;2326415;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON JAZZ 49 2C II;954,64;PAU;
18/08/2014;2326438;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA 4, PROCESSEUR.;900;PIO;
08/09/2003;2326540;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS SAPHIR 2000;859,2;PAU;
08/09/2003;2326711;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC DD;1178,43;PAU;
08/09/2003;2326740;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 V;766,36;PAU;
08/09/2003;2326763;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 103 AGC;671,23;PAU;
08/09/2003;2326770;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 143 PPV;786,94;PAU;
08/09/2003;2326935;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC I 100;745,93;PAU;
19/03/2009;2326941;IMPLANT COCH OU TRONC CEREBRAL, PROCESSEUR, CHARGEUR ET BATTERIES RECHARGEABLES;600;PIO;
08/09/2003;2327113;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON SMILE 321 ITC;1253,28;PAU;
08/09/2003;2327254;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, ATLAS MICRO 2 HAGC;680,84;PAU;
08/09/2003;2327604;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON MINI PROFIL AGC;632,51;PAU;
08/09/2003;2327751;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGILIFE COM ITE;1047,17;PAU;
08/09/2003;2327923;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON R 2;921,25;PAU;
08/09/2003;2327952;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX QX;930,85;PAU;
08/09/2003;2328124;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS, D 11-20;1066,23;PAU;
08/09/2003;2328147;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 11-10;899,75;PAU;
08/09/2003;2328443;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DIAMANT 46 HPPC;732,52;PAU;
08/09/2003;2328590;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 8 E;775,66;PAU;
08/09/2003;2328710;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON R 1 +;883,14;PAU;
08/09/2003;2329017;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND BT 2 S;973,39;PAU;
08/09/2003;2329460;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II ITE;1253,28;PAU;
08/09/2003;2329744;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 61 P;765,14;PAU;
08/09/2003;2329833;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8200 S;958,45;PAU;
08/09/2003;2329900;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY D9;1250,08;PAU;
08/09/2003;2330173;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE COAN;715,9;PAU;
08/09/2003;2330180;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 146 VASM;826,27;PAU;
08/09/2003;2330204;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET PP CL;647,15;PAU;
08/09/2003;2330227;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON COMPACT DIGIFOCUS;1116,69;PAU;
08/09/2003;2330256;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 611 DEQ II PRO;946,4;PAU;
08/09/2003;2330351;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 271 PP AGCI;702,18;PAU;
08/09/2003;2330428;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE ALPP II;718,95;PAU;
08/09/2003;2330470;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 8 S;841,82;PAU;
08/09/2003;2330925;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK INCA SC;803,1;PAU;
08/01/2013;2330977;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA BP110 POWER, PROCESSEUR.;900;PIO;
12/11/2009;2331043;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA, ENTRETIEN ET REPARATIONS, FORFAIT;36,59;PIO;
08/09/2003;2331126;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 341 MULTI PRO;850,21;PAU;
08/09/2003;2331391;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 71 P;924,91;PAU;
08/09/2003;2331540;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 6;850,21;PAU;
08/09/2003;2331557;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON 380 P;784,66;PAU;
08/09/2003;2331913;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX C 8;1118,82;PAU;
08/09/2003;2332114;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 11-40;1107,39;PAU;
08/09/2003;2332137;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 21 P;984,52;PAU;
08/09/2003;2332166;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK 9000 AF-SC;857,37;PAU;
08/09/2003;2332189;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON INTEGRA KD;909,97;PAU;
08/09/2003;2332338;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON ES 312;654,77;PAU;
08/09/2003;2332730;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON US 80 PPL;659,19;PAU;
08/09/2003;2332775;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 531 DEQ II PRO/R;957,68;PAU;
08/09/2003;2332806;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE PRIMA 2000 KAMP P;919,12;PAU;
08/09/2003;2332901;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DIAMANT 46 HPAGCL;783,13;PAU;
08/09/2003;2333770;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON DEQ II PRO POWER;1087,42;PAU;
08/09/2003;2334410;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND E A.4.;1015,31;PAU;
08/09/2003;2334604;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 6 E;775,66;PAU;
08/09/2003;2334774;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON JAZZ 800 2 C PROG;960,73;PAU;
08/09/2003;2334998;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND BT 2 T;984,67;PAU;
08/09/2003;2335207;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON AUDIOFLEX 110;921,1;PAU;
08/09/2003;2335213;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 135;695,17;PAU;
08/09/2003;2335302;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON DUALINE;917,29;PAU;
08/09/2003;2335673;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE C 2;786,94;PAU;
08/09/2003;2335791;AUDIOPROTHESE, APPAREIL DE CLASSE D, > OU = 20 ANS;199,71;PAU;
08/09/2003;2335970;AUDIOPROTHESE, ECOUTEUR, < 20 ANS OU CECITE, JOUVE, R.JOUVE, ADAPTON 3;19,67;PAU;
08/09/2003;2336046;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 GEMINI AV MM;1193,37;PAU;
08/09/2003;2336098;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON 700 DIGITAL CIC;1066,53;PAU;
08/09/2003;2336129;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGILIFE COM CIC;1026,29;PAU;
08/09/2003;2336141;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON ALPHA'K;876,73;PAU;
08/09/2003;2336260;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPC 2;766,36;PAU;
08/09/2003;2336342;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX SENSO P 7 X;1075,53;PAU;
08/09/2003;2336477;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 351 ALPHA'P;877,95;PAU;
08/09/2003;2336483;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX A 12 +;620,62;PAU;
08/09/2003;2336589;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DIXY 49 POWER;918,96;PAU;
08/09/2003;2336810;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE PRIMA 1000;786,94;PAU;
08/09/2003;2336833;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, SONIC INNOVATION QUANTUM PLUS;1133,61;PAU;
08/09/2003;2336862;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 675 TSP;753,25;PAU;
08/09/2003;2337034;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON SOUND FX PRO V 2;962,11;PAU;
08/09/2003;2337063;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON QUANTUM;1075,07;PAU;
08/09/2003;2337264;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON US 80 S;763,92;PAU;
08/09/2003;2337287;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY L. A.;872,62;PAU;
08/09/2003;2337293;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE PRIMA 2000 CSP II-P;1026,44;PAU;
08/09/2003;2337809;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC REFLEX 1;813,01;PAU;
08/09/2003;2337815;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON MULTIFOCUS INTRA CONQUE;872,62;PAU;
08/09/2003;2338571;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPTIMA DSA;801,88;PAU;
08/09/2003;2338594;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPTIMA IC;756,45;PAU;
08/09/2003;2338648;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON AGCO-D;816,82;PAU;
08/09/2003;2338743;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND IE 4;962,11;PAU;
08/09/2003;2338944;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK AUDINET CD;731,91;PAU;
08/09/2003;2338973;AUDIOPROTHESE, EMBOUT SURMOULE, < 20 ANS OU CECITE, JOUVE, R.JOUVE, ADAPTON 3;35,22;PAU;
08/09/2003;2339062;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 41-O;723,37;PAU;
08/09/2003;2339346;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 131 PP;667,88;PAU;
08/09/2003;2339398;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON ES AGCI D;771,24;PAU;
08/09/2003;2339719;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE INVISA STD;806,3;PAU;
08/09/2003;2339837;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY PPS;824,9;PAU;
08/09/2003;2339866;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX C 9 +;1178,43;PAU;
08/09/2003;2340119;AUDIOPROTHESE, ENTRETIEN & REPARATIONS, ALLOCATION FORFAITAIRE ANNUELLE;36,59;PAU;
28/04/2015;2340208;PROTHESE OSTEO-INTEGREE, COCHLEAR, BAHA, PROCESSEUR;900;PIO;
08/09/2003;2340438;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 132;735,72;PAU;
08/09/2003;2340600;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK POWER ZOOM P 4 AZ;1132,24;PAU;
08/09/2003;2340970;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE PETITE+CSP II-P;1024,46;PAU;
08/09/2003;2341290;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON SUPRA MDD-SEQ;1055,71;PAU;
08/09/2003;2341389;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON 925 DIGITAL MM;1126,29;PAU;
08/09/2003;2341395;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON PRIMO FOCUS;805,54;PAU;
08/09/2003;2341449;AUDIOPROTHESE, BOITIER AVEC ACCESSOIRES, > OU = 20 ANS;199,71;PAU;
08/09/2003;2341544;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC REFLEX PRO;960,73;PAU;
08/09/2003;2341550;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX A4;875,82;PAU;
08/09/2003;2341662;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON HA/49 2 CD;1035,74;PAU;
08/09/2003;2342118;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY B 13 PC;641,51;PAU;
08/09/2003;2342160;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS D 61-10;888,02;PAU;
08/09/2003;2342331;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY H;847,31;PAU;
08/09/2003;2342354;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 21 A;792,58;PAU;
08/09/2003;2342555;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON PERSONIC 425;659,8;PAU;
08/09/2003;2342638;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON AGCI DP;962,11;PAU;
08/09/2003;2342800;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON SPECTRA PP +;602,63;PAU;
08/09/2003;2343052;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON R 2 +;939,09;PAU;
08/09/2003;2343543;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DQ/49 4C;878,56;PAU;
08/09/2003;2343566;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 41 I;808,13;PAU;
08/09/2003;2343840;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK CLASSICA PPCLP;574,28;PAU;
08/09/2003;2343856;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, MICROPHONE;9,17;PAU;
08/09/2003;2344092;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY NODIS;859,2;PAU;
08/09/2003;2344100;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, ECOUTEUR;5,32;PAU;
08/09/2003;2344123;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON SWIFT 90+;880,09;PAU;
08/09/2003;2344146;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, INTERTON INTEGRA KD VC;909,97;PAU;
08/09/2003;2344324;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS P 47;732,67;PAU;
08/09/2003;2344548;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX C 18 +;1211,21;PAU;
08/09/2003;2344689;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, BELTONE OPERA + KAMP;790,75;PAU;
08/09/2003;2344867;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 61-O;680,23;PAU;
08/09/2003;2345016;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON AUDIOFLEX 300;880,09;PAU;
08/09/2003;2345074;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS MUSIC D;1118,82;PAU;
08/09/2003;2345358;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK 9000 AF;781,3;PAU;
08/09/2003;2345401;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS S 46-O;679,01;PAU;
08/09/2003;2345588;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, ISO-SONIC C 102 PP;623,52;PAU;
08/09/2003;2345619;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 562 A;723,52;PAU;
08/09/2003;2345772;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO CS;523,66;PAU;
08/09/2003;2345803;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX A3;895,64;PAU;
08/09/2003;2346228;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX C 8 +;1178,43;PAU;
08/09/2003;2346292;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX 153 DSD KAMP;956,62;PAU;
08/09/2003;2346375;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON PP1;792,13;PAU;
08/09/2003;2346441;AUDIOPROTHESE, LUNETTES AUDITIVES, > OU = 20 ANS;199,71;PAU;
08/09/2003;2346518;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DANALOGIC 601/IC5;1190,93;PAU;
08/09/2003;2347044;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK NOVO FORTE E 3;1074;PAU;
08/09/2003;2347340;AUDIOPROTHESE, < 20 ANS OU CECITE, AUDIOMEDI, HANSATON DIXY 49 TWICE;919,42;PAU;
08/09/2003;2347618;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 8;850,21;PAU;
08/09/2003;2347707;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, RESOUND BT 2;973,39;PAU;
08/09/2003;2347736;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX L 9;880,09;PAU;
08/09/2003;2347742;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON ES CL D;736,94;PAU;
08/09/2003;2348084;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE 3 SC-D;798,22;PAU;
08/09/2003;2348233;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK ASTRO SC;1003,27;PAU;
08/09/2003;2348322;AUDIOPROTHESE, < 20 ANS OU CECITE, ISO-SONIC, COSELGI B 16;683,28;PAU;
08/09/2003;2348339;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE PPCL;723,37;PAU;
08/09/2003;2348500;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPSC;859,81;PAU;
08/09/2003;2348569;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 KAMP MMP;936,65;PAU;
08/09/2003;2348635;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK SUPER FRONT PPCL 4;768,19;PAU;
08/09/2003;2348641;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON IP3;853,26;PAU;
08/09/2003;2348724;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX A 9 +;710,11;PAU;
08/09/2003;2348730;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON 3DD+;1270,21;PAU;
08/09/2003;2348820;AUDIOPROTHESE, < 20 ANS OU CECITE, SARFFA, UNITRON UM 60 AGCO;819,26;PAU;
08/09/2003;2348925;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICO FORTE PPC;786,94;PAU;
08/09/2003;2348990;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 144 PP;702,18;PAU;
08/09/2003;2349008;AUDIOPROTHESE, CT, < 20 ANS OU CECITE, ACOUREX, WIDEX D 8;820,48;PAU;
08/09/2003;2349178;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK CLASSICA CD;808,13;PAU;
08/09/2003;2349511;AUDIOPROTHESE, < 20 ANS OU CECITE, BIOTONE, REXTON HORIZON 2 PRO;899,75;PAU;
08/09/2003;2349712;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, VIBRATEUR A CONDUCTION OSSEUSE;10,63;PAU;
08/09/2003;2349818;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON 311 ALPHA'I;744,56;PAU;
08/09/2003;2350164;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, SONAR 8200 P;997,02;PAU;
08/09/2003;2350307;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS VIVA 2 PRO;960,73;PAU;
08/09/2003;2350402;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX DX;930,85;PAU;
08/09/2003;2350508;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE CO CONTACT STAR;968,05;PAU;
08/09/2003;2350550;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON OPUS 2 POWER;759,5;PAU;
08/09/2003;2350885;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 61;796,55;PAU;
16/11/2011;2350922;IMPLANT COCH OU TRONC CEREBRAL, PROCESSEUR, FORFAIT ANNUEL ACCESSOIRES;100;PIO;
08/09/2003;2350951;AUDIOPROTHESE, < 20 ANS OU CECITE, SIEMENS, SIEMENS 8 DF;1347,04;PAU;
08/09/2003;2351011;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, DANAVOX DSD KAMP;978,57;PAU;
08/09/2003;2351070;AUDIOPROTHESE, < 20 ANS OU CECITE, PHONAK, PHONAK PICONET 2 P 2;960,73;PAU;
08/09/2003;2351420;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON PROFIL DAT;593,64;PAU;
08/09/2003;2351525;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 61 K;638,61;PAU;
08/09/2003;2351548;AUDIOPROTHESE, APPAREIL DE CLASSE A, > OU = 20 ANS;199,71;PAU;
08/09/2003;2351867;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON 390 PL;695,32;PAU;
08/09/2003;2351896;AUDIOPROTHESE, < 20 ANS OU CECITE, BELTONE, PHILIPS M 11;716,21;PAU;
08/09/2003;2351910;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, BERNAFON SMILE 320 ITC;1253,28;PAU;
08/09/2003;2352097;AUDIOPROTHESE, ENTRETIEN ET REPARATIONS, POTENTIOMETRE;4,52;PAU;
08/09/2003;2352424;AUDIOPROTHESE, < 20 ANS OU CECITE, PRODITION, OTICON DIGIFOCUS II COMPACT;1166,84;PAU;
08/09/2003;2352482;AUDIOPROTHESE, < 20 ANS OU CECITE, INTRASON, INTRASON EAZY PRO;1003,88;PAU;
08/09/2003;2352766;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 SEQUEL PRG;880,39;PAU;
08/09/2003;2353033;AUDIOPROTHESE, < 20 ANS OU CECITE, STARKEY, STARKEY A 13 KAMP PRG;877,95;PAU;
08/09/2003;2353429;AUDIOPROTHESE, < 20 ANS OU CECITE, NEWSON, NEWSON DYNAMIC T AGS;790,6;PAU;
08/09/2003;2353524;AUDIOPROTHESE, < 20 ANS OU CECITE, GN RESOUND, VIENNATONE 147;686,17;PAU;
08/09/2003;2354140;AUDIOPROTHESE, CT, < 20 ANS OU CECITE, ACOUREX, WIDEX L 32 E;775,66;PAU;
08/09/2003;2354216;AUDIOPROTHESE, < 20 ANS OU CECITE, ACOUREX, WIDEX C 9;1168,37;PAU;
