NAF 2008 REV 2,46.23Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.2 COMMERCE DE GROS DE PRODUITS AGRICOLES BRUTS ET D'ANIMAUX VIVANTS,46.23 COMMERCE DE GROS D'ANIMAUX VIVANTS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'ANIMAUX VIVANTS,
NAF 2008 REV 2,46.24Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.2 COMMERCE DE GROS DE PRODUITS AGRICOLES BRUTS ET D'ANIMAUX VIVANTS,46.24 COMMERCE DE GROS DE CUIRS ET PEAUX,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE CUIRS ET PEAUX,
NAF 2008 REV 2,46.31Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.31 COMMERCE DE GROS DE FRUITS ET LÉGUMES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE FRUITS ET LÉGUMES,
NAF 2008 REV 2,46.32A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.32 COMMERCE DE GROS DE VIANDES ET DE PRODUITS À BASE DE VIANDE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE VIANDES DE BOUCHERIE,
NAF 2008 REV 2,46.32B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.32 COMMERCE DE GROS DE VIANDES ET DE PRODUITS À BASE DE VIANDE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE PRODUITS À BASE DE VIANDE,
NAF 2008 REV 2,46.32C,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.32 COMMERCE DE GROS DE VIANDES ET DE PRODUITS À BASE DE VIANDE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE VOLAILLES ET GIBIER,
NAF 2008 REV 2,46.33Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.33 COMMERCE DE GROS DE PRODUITS LAITIERS ŒUFS HUILES ET MATIÈRES GRASSES COMESTIBLES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE PRODUITS LAITIERS ŒUFS HUILES ET MATIÈRES GRASSES COMESTIBLES,
NAF 2008 REV 2,46.34Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.34 COMMERCE DE GROS DE BOISSONS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE BOISSONS,
NAF 2008 REV 2,46.35Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.35 COMMERCE DE GROS DE PRODUITS À BASE DE TABAC,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE PRODUITS À BASE DE TABAC,
NAF 2008 REV 2,46.36Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.36 COMMERCE DE GROS DE SUCRE CHOCOLAT ET CONFISERIE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE SUCRE CHOCOLAT ET CONFISERIE,
NAF 2008 REV 2,46.37Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.37 COMMERCE DE GROS DE CAFÉ THÉ CACAO ET ÉPICES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE CAFÉ THÉ CACAO ET ÉPICES,
NAF 2008 REV 2,46.38A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.38 COMMERCE DE GROS D'AUTRES PRODUITS ALIMENTAIRES Y COMPRIS POISSONS CRUSTACÉS ET MOLLUSQUES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE POISSONS CRUSTACÉS ET MOLLUSQUES,
NAF 2008 REV 2,46.38B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.38 COMMERCE DE GROS D'AUTRES PRODUITS ALIMENTAIRES Y COMPRIS POISSONS CRUSTACÉS ET MOLLUSQUES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) ALIMENTAIRE SPÉCIALISÉ DIVERS,
NAF 2008 REV 2,46.39A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.39 COMMERCE DE GROS NON SPÉCIALISÉ DE DENRÉES BOISSONS ET TABAC,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE PRODUITS SURGELÉS,
NAF 2008 REV 2,46.39B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.3 COMMERCE DE GROS DE PRODUITS ALIMENTAIRES DE BOISSONS ET DE TABAC,46.39 COMMERCE DE GROS NON SPÉCIALISÉ DE DENRÉES BOISSONS ET TABAC,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) ALIMENTAIRE NON SPÉCIALISÉ,
NAF 2008 REV 2,46.41Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.41 COMMERCE DE GROS DE TEXTILES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE TEXTILES,
NAF 2008 REV 2,46.42Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.42 COMMERCE DE GROS D'HABILLEMENT ET DE CHAUSSURES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'HABILLEMENT ET DE CHAUSSURES,
NAF 2008 REV 2,46.43Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.43 COMMERCE DE GROS D'APPAREILS ÉLECTROMÉNAGERS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'APPAREILS ÉLECTROMÉNAGERS,
NAF 2008 REV 2,46.44Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.44 COMMERCE DE GROS DE VAISSELLE VERRERIE ET PRODUITS D'ENTRETIEN,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE VAISSELLE VERRERIE ET PRODUITS D'ENTRETIEN,
NAF 2008 REV 2,46.45Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.45 COMMERCE DE GROS DE PARFUMERIE ET DE PRODUITS DE BEAUTÉ,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE PARFUMERIE ET DE PRODUITS DE BEAUTÉ,
NAF 2008 REV 2,46.46Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.46 COMMERCE DE GROS DE PRODUITS PHARMACEUTIQUES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE PRODUITS PHARMACEUTIQUES,
NAF 2008 REV 2,46.47Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.47 COMMERCE DE GROS DE MEUBLES DE TAPIS ET D'APPAREILS D'ÉCLAIRAGE ,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MEUBLES DE TAPIS ET D'APPAREILS D'ÉCLAIRAGE ,
NAF 2008 REV 2,46.48Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.48 COMMERCE DE GROS D'ARTICLES D'HORLOGERIE ET DE BIJOUTERIE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'ARTICLES D'HORLOGERIE ET DE BIJOUTERIE,
NAF 2008 REV 2,46.49Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.4 COMMERCE DE GROS DE BIENS DOMESTIQUES,46.49 COMMERCE DE GROS D'AUTRES BIENS DOMESTIQUES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'AUTRES BIENS DOMESTIQUES ,
NAF 2008 REV 2,46.51Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.5 COMMERCE DE GROS D'ÉQUIPEMENTS DE L'INFORMATION ET DE LA COMMUNICATION ,46.51 COMMERCE DE GROS D'ORDINATEURS D'ÉQUIPEMENTS INFORMATIQUES PÉRIPHÉRIQUES ET DE LOGICIELS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'ORDINATEURS D'ÉQUIPEMENTS INFORMATIQUES PÉRIPHÉRIQUES ET DE LOGICIELS,
NAF 2008 REV 2,46.52Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.5 COMMERCE DE GROS D'ÉQUIPEMENTS DE L'INFORMATION ET DE LA COMMUNICATION ,46.52 COMMERCE DE GROS DE COMPOSANTS ET D'ÉQUIPEMENTS ÉLECTRONIQUES ET DE TÉLÉCOMMUNICATION,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE COMPOSANTS ET D'ÉQUIPEMENTS ÉLECTRONIQUES ET DE TÉLÉCOMMUNICATION,
NAF 2008 REV 2,46.61Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.61 COMMERCE DE GROS DE MATÉRIEL AGRICOLE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MATÉRIEL AGRICOLE,
NAF 2008 REV 2,46.62Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.62 COMMERCE DE GROS DE MACHINES-OUTILS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MACHINES-OUTILS,
NAF 2008 REV 2,46.63Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.63 COMMERCE DE GROS DE MACHINES POUR L'EXTRACTION LA CONSTRUCTION ET LE GÉNIE CIVIL ,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MACHINES POUR L'EXTRACTION LA CONSTRUCTION ET LE GÉNIE CIVIL ,
NAF 2008 REV 2,46.64Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.64 COMMERCE DE GROS DE MACHINES POUR L'INDUSTRIE TEXTILE ET L'HABILLEMENT,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MACHINES POUR L'INDUSTRIE TEXTILE ET L'HABILLEMENT,
NAF 2008 REV 2,46.65Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.65 COMMERCE DE GROS DE MOBILIER DE BUREAU,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MOBILIER DE BUREAU,
NAF 2008 REV 2,46.66Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.66 COMMERCE DE GROS D'AUTRES MACHINES ET ÉQUIPEMENTS DE BUREAU ,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'AUTRES MACHINES ET ÉQUIPEMENTS DE BUREAU ,
NAF 2008 REV 2,46.69A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.69 COMMERCE DE GROS D'AUTRES MACHINES ET ÉQUIPEMENTS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MATÉRIEL ÉLECTRIQUE,
NAF 2008 REV 2,46.69B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.69 COMMERCE DE GROS D'AUTRES MACHINES ET ÉQUIPEMENTS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE FOURNITURES ET ÉQUIPEMENTS INDUSTRIELS DIVERS,
NAF 2008 REV 2,46.69C,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.6 COMMERCE DE GROS D'AUTRES ÉQUIPEMENTS INDUSTRIELS,46.69 COMMERCE DE GROS D'AUTRES MACHINES ET ÉQUIPEMENTS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE FOURNITURES ET ÉQUIPEMENTS DIVERS POUR LE COMMERCE ET LES SERVICES,
NAF 2008 REV 2,46.71Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.71 COMMERCE DE GROS DE COMBUSTIBLES ET DE PRODUITS ANNEXES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE COMBUSTIBLES ET DE PRODUITS ANNEXES,
NAF 2008 REV 2,46.72Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.72 COMMERCE DE GROS DE MINERAIS ET MÉTAUX,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE MINERAIS ET MÉTAUX,
NAF 2008 REV 2,46.73A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.73 COMMERCE DE GROS DE BOIS DE MATÉRIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES ,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE BOIS ET DE MATÉRIAUX DE CONSTRUCTION ,
NAF 2008 REV 2,46.73B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.73 COMMERCE DE GROS DE BOIS DE MATÉRIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES ,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'APPAREILS SANITAIRES ET DE PRODUITS DE DÉCORATION,
NAF 2008 REV 2,46.74A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.74 COMMERCE DE GROS DE QUINCAILLERIE ET FOURNITURES POUR PLOMBERIE ET CHAUFFAGE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE QUINCAILLERIE,
NAF 2008 REV 2,46.74B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.74 COMMERCE DE GROS DE QUINCAILLERIE ET FOURNITURES POUR PLOMBERIE ET CHAUFFAGE,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE FOURNITURES POUR LA PLOMBERIE ET LE CHAUFFAGE,
NAF 2008 REV 2,46.75Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.75 COMMERCE DE GROS DE PRODUITS CHIMIQUES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE PRODUITS CHIMIQUES,
NAF 2008 REV 2,46.76Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.76 COMMERCE DE GROS D'AUTRES PRODUITS INTERMÉDIAIRES,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) D'AUTRES PRODUITS INTERMÉDIAIRES,
NAF 2008 REV 2,46.77Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.7 AUTRES COMMERCES DE GROS SPÉCIALISÉS,46.77 COMMERCE DE GROS DE DÉCHETS ET DÉBRIS,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) DE DÉCHETS ET DÉBRIS,
NAF 2008 REV 2,46.90Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,46 COMMERCE DE GROS À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,46.9 COMMERCE DE GROS NON SPÉCIALISÉ,46.90 COMMERCE DE GROS NON SPÉCIALISÉ,COMMERCE DE GROS (COMMERCE INTERENTREPRISES) NON SPÉCIALISÉ,
NAF 2008 REV 2,47.11A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.11 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ À PRÉDOMINANCE ALIMENTAIRE,COMMERCE DE DÉTAIL DE PRODUITS SURGELÉS,
NAF 2008 REV 2,47.11B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.11 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ À PRÉDOMINANCE ALIMENTAIRE,COMMERCE D'ALIMENTATION GÉNÉRALE,
NAF 2008 REV 2,47.11C,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.11 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ À PRÉDOMINANCE ALIMENTAIRE,SUPÉRETTES,
NAF 2008 REV 2,47.11D,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.11 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ À PRÉDOMINANCE ALIMENTAIRE,SUPERMARCHÉS,
NAF 2008 REV 2,47.11E,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.11 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ À PRÉDOMINANCE ALIMENTAIRE,MAGASINS MULTI-COMMERCES,
NAF 2008 REV 2,47.11F,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.11 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ À PRÉDOMINANCE ALIMENTAIRE,HYPERMARCHÉS,
NAF 2008 REV 2,47.19A,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.19 AUTRE COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,GRANDS MAGASINS,
NAF 2008 REV 2,47.19B,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.1 COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,47.19 AUTRE COMMERCE DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,AUTRES COMMERCES DE DÉTAIL EN MAGASIN NON SPÉCIALISÉ,
NAF 2008 REV 2,47.21Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.2 COMMERCE DE DÉTAIL ALIMENTAIRE EN MAGASIN SPÉCIALISÉ,47.21 COMMERCE DE DÉTAIL DE FRUITS ET LÉGUMES EN MAGASIN SPÉCIALISÉ,COMMERCE DE DÉTAIL DE FRUITS ET LÉGUMES EN MAGASIN SPÉCIALISÉ,
NAF 2008 REV 2,47.22Z,SECTION G COMMERCE - RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,47 COMMERCE DE DÉTAIL À L’EXCEPTION DES AUTOMOBILES ET DES MOTOCYCLES,47.2 COMMERCE DE DÉTAIL ALIMENTAIRE EN MAGASIN SPÉCIALISÉ,47.22 COMMERCE DE DÉTAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPÉCIALISÉ,COMMERCE DE DÉTAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPÉCIALISÉ,
