Newburgh;12551;New York;;NY;Orange;36071
Newburgh;12552;New York;;NY;Orange;36071
New Windsor;12553;New York;;NY;Orange;36071
Newburgh;12555;New York;;NY;Orange;36071
Rock Tavern;12575;New York;;NY;Orange;36071
Salisbury Mills;12577;New York;;NY;Orange;36071
Vails Gate;12584;New York;;NY;Orange;36071
Walden;12586;New York;;NY;Orange;36071
Cuddebackville;12729;New York;;NY;Orange;36071
Huguenot;12746;New York;;NY;Orange;36071
Port Jervis;12771;New York;;NY;Orange;36071
Sparrow Bush;12780;New York;;NY;Orange;36071
Lyndonville;14098;New York;;NY;Orleans;36073
Medina;14103;New York;;NY;Orleans;36073
Albion;14411;New York;;NY;Orleans;36073
Clarendon;14429;New York;;NY;Orleans;36073
Fancher;14452;New York;;NY;Orleans;36073
Holley;14470;New York;;NY;Orleans;36073
Kendall;14476;New York;;NY;Orleans;36073
Kent;14477;New York;;NY;Orleans;36073
Knowlesville;14479;New York;;NY;Orleans;36073
Morton;14508;New York;;NY;Orleans;36073
Waterport;14571;New York;;NY;Orleans;36073
Bernhards Bay;13028;New York;;NY;Oswego;36075
Central Square;13036;New York;;NY;Oswego;36075
Constantia;13044;New York;;NY;Oswego;36075
Fulton;13069;New York;;NY;Oswego;36075
Hannibal;13074;New York;;NY;Oswego;36075
Hastings;13076;New York;;NY;Oswego;36075
Lacona;13083;New York;;NY;Oswego;36075
Lycoming;13093;New York;;NY;Oswego;36075
Mallory;13103;New York;;NY;Oswego;36075
Maple View;13107;New York;;NY;Oswego;36075
Mexico;13114;New York;;NY;Oswego;36075
Minetto;13115;New York;;NY;Oswego;36075
New Haven;13121;New York;;NY;Oswego;36075
Oswego;13126;New York;;NY;Oswego;36075
Parish;13131;New York;;NY;Oswego;36075
Pennellville;13132;New York;;NY;Oswego;36075
Phoenix;13135;New York;;NY;Oswego;36075
Pulaski;13142;New York;;NY;Oswego;36075
Richland;13144;New York;;NY;Oswego;36075
Sandy Creek;13145;New York;;NY;Oswego;36075
West Monroe;13167;New York;;NY;Oswego;36075
Altmar;13302;New York;;NY;Oswego;36075
Orwell;13426;New York;;NY;Oswego;36075
Redfield;13437;New York;;NY;Oswego;36075
Williamstown;13493;New York;;NY;Oswego;36075
East Worcester;12064;New York;;NY;Otsego;36077
Maryland;12116;New York;;NY;Otsego;36077
Schenevus;12155;New York;;NY;Otsego;36077
Worcester;12197;New York;;NY;Otsego;36077
Burlington Flats;13315;New York;;NY;Otsego;36077
Cherry Valley;13320;New York;;NY;Otsego;36077
Cooperstown;13326;New York;;NY;Otsego;36077
East Springfield;13333;New York;;NY;Otsego;36077
Edmeston;13335;New York;;NY;Otsego;36077
Fly Creek;13337;New York;;NY;Otsego;36077
Garrattsville;13342;New York;;NY;Otsego;36077
Hartwick;13348;New York;;NY;Otsego;36077
New Lisbon;13415;New York;;NY;Otsego;36077
Richfield Springs;13439;New York;;NY;Otsego;36077
Roseboom;13450;New York;;NY;Otsego;36077
Schuyler Lake;13457;New York;;NY;Otsego;36077
Springfield Center;13468;New York;;NY;Otsego;36077
Van Hornesville;13475;New York;;NY;Otsego;36077
West Burlington;13482;New York;;NY;Otsego;36077
Westford;13488;New York;;NY;Otsego;36077
Colliersville;13747;New York;;NY;Otsego;36077
Gilbertsville;13776;New York;;NY;Otsego;36077
Laurens;13796;New York;;NY;Otsego;36077
Milford;13807;New York;;NY;Otsego;36077
Morris;13808;New York;;NY;Otsego;36077
Mount Vision;13810;New York;;NY;Otsego;36077
Oneonta;13820;New York;;NY;Otsego;36077
Otego;13825;New York;;NY;Otsego;36077
Portlandville;13834;New York;;NY;Otsego;36077
Unadilla;13849;New York;;NY;Otsego;36077
Wells Bridge;13859;New York;;NY;Otsego;36077
West Oneonta;13861;New York;;NY;Otsego;36077
Brewster;10509;New York;;NY;Putnam;36079
Carmel;10512;New York;;NY;Putnam;36079
Cold Spring;10516;New York;;NY;Putnam;36079
Garrison;10524;New York;;NY;Putnam;36079
Lake Peekskill;10537;New York;;NY;Putnam;36079
Mahopac;10541;New York;;NY;Putnam;36079
Mahopac Falls;10542;New York;;NY;Putnam;36079
Putnam Valley;10579;New York;;NY;Putnam;36079
Patterson;12563;New York;;NY;Putnam;36079
Floral Park;11002;New York;;NY;Queens;36081
Glen Oaks;11004;New York;;NY;Queens;36081
Floral Park;11005;New York;;NY;Queens;36081
Long Island City;11101;New York;;NY;Queens;36081
Astoria;11102;New York;;NY;Queens;36081
Astoria;11103;New York;;NY;Queens;36081
Sunnyside;11104;New York;;NY;Queens;36081
Astoria;11105;New York;;NY;Queens;36081
Astoria;11106;New York;;NY;Queens;36081
Long Island City;11109;New York;;NY;Queens;36081
Long Island City;11120;New York;;NY;Queens;36081
Flushing;11351;New York;;NY;Queens;36081
Flushing;11352;New York;;NY;Queens;36081
Flushing;11354;New York;;NY;Queens;36081
Flushing;11355;New York;;NY;Queens;36081
College Point;11356;New York;;NY;Queens;36081
Whitestone;11357;New York;;NY;Queens;36081
Flushing;11358;New York;;NY;Queens;36081
Bayside;11359;New York;;NY;Queens;36081
Bayside;11360;New York;;NY;Queens;36081
Bayside;11361;New York;;NY;Queens;36081
Little Neck;11362;New York;;NY;Queens;36081
Little Neck;11363;New York;;NY;Queens;36081
Oakland Gardens;11364;New York;;NY;Queens;36081
Fresh Meadows;11365;New York;;NY;Queens;36081
Fresh Meadows;11366;New York;;NY;Queens;36081
Flushing;11367;New York;;NY;Queens;36081
Corona;11368;New York;;NY;Queens;36081
East Elmhurst;11369;New York;;NY;Queens;36081
East Elmhurst;11370;New York;;NY;Queens;36081
Flushing;11371;New York;;NY;Queens;36081
Jackson Heights;11372;New York;;NY;Queens;36081
Elmhurst;11373;New York;;NY;Queens;36081
Rego Park;11374;New York;;NY;Queens;36081
Forest Hills;11375;New York;;NY;Queens;36081
Woodside;11377;New York;;NY;Queens;36081
Maspeth;11378;New York;;NY;Queens;36081
Middle Village;11379;New York;;NY;Queens;36081
Elmhurst;11380;New York;;NY;Queens;36081
Flushing;11381;New York;;NY;Queens;36081
Ridgewood;11385;New York;;NY;Queens;36081
Ridgewood;11386;New York;;NY;Queens;36081
Flushing;11390;New York;;NY;Queens;36081
Jamaica;11405;New York;;NY;Queens;36081
Cambria Heights;11411;New York;;NY;Queens;36081
Saint Albans;11412;New York;;NY;Queens;36081
Springfield Gardens;11413;New York;;NY;Queens;36081
Howard Beach;11414;New York;;NY;Queens;36081
Kew Gardens;11415;New York;;NY;Queens;36081
Ozone Park;11416;New York;;NY;Queens;36081
Ozone Park;11417;New York;;NY;Queens;36081
Richmond Hill;11418;New York;;NY;Queens;36081
South Richmond Hill;11419;New York;;NY;Queens;36081
South Ozone Park;11420;New York;;NY;Queens;36081
Woodhaven;11421;New York;;NY;Queens;36081
Rosedale;11422;New York;;NY;Queens;36081
Hollis;11423;New York;;NY;Queens;36081
Jamaica;11424;New York;;NY;Queens;36081
Jamaica;11425;New York;;NY;Queens;36081
Bellerose;11426;New York;;NY;Queens;36081
Queens Village;11427;New York;;NY;Queens;36081
Queens Village;11428;New York;;NY;Queens;36081
Queens Village;11429;New York;;NY;Queens;36081
Jamaica;11430;New York;;NY;Queens;36081
Jamaica;11431;New York;;NY;Queens;36081
Jamaica;11432;New York;;NY;Queens;36081
Jamaica;11433;New York;;NY;Queens;36081
Jamaica;11434;New York;;NY;Queens;36081
Jamaica;11435;New York;;NY;Queens;36081
Jamaica;11436;New York;;NY;Queens;36081
Jamaica;11439;New York;;NY;Queens;36081
Jamaica;11451;New York;;NY;Queens;36081
Jamaica;11499;New York;;NY;Queens;36081
Far Rockaway;11690;New York;;NY;Queens;36081
Far Rockaway;11691;New York;;NY;Queens;36081
Arverne;11692;New York;;NY;Queens;36081
Far Rockaway;11693;New York;;NY;Queens;36081
Rockaway Park;11694;New York;;NY;Queens;36081
Far Rockaway;11695;New York;;NY;Queens;36081
Breezy Point;11697;New York;;NY;Queens;36081
Averill Park;12018;New York;;NY;Rensselaer;36083
Berlin;12022;New York;;NY;Rensselaer;36083
Buskirk;12028;New York;;NY;Rensselaer;36083
Castleton On Hudson;12033;New York;;NY;Rensselaer;36083
Cherry Plain;12040;New York;;NY;Rensselaer;36083
Cropseyville;12052;New York;;NY;Rensselaer;36083
East Greenbush;12061;New York;;NY;Rensselaer;36083
East Nassau;12062;New York;;NY;Rensselaer;36083
East Schodack;12063;New York;;NY;Rensselaer;36083
Grafton;12082;New York;;NY;Rensselaer;36083
Hoosick;12089;New York;;NY;Rensselaer;36083
Hoosick Falls;12090;New York;;NY;Rensselaer;36083
Johnsonville;12094;New York;;NY;Rensselaer;36083
Melrose;12121;New York;;NY;Rensselaer;36083
Nassau;12123;New York;;NY;Rensselaer;36083
North Hoosick;12133;New York;;NY;Rensselaer;36083
Petersburg;12138;New York;;NY;Rensselaer;36083
Poestenkill;12140;New York;;NY;Rensselaer;36083
Rensselaer;12144;New York;;NY;Rensselaer;36083
Sand Lake;12153;New York;;NY;Rensselaer;36083
Schaghticoke;12154;New York;;NY;Rensselaer;36083
Schodack Landing;12156;New York;;NY;Rensselaer;36083
Stephentown;12168;New York;;NY;Rensselaer;36083
Stephentown;12169;New York;;NY;Rensselaer;36083
Troy;12180;New York;;NY;Rensselaer;36083
Troy;12181;New York;;NY;Rensselaer;36083
Troy;12182;New York;;NY;Rensselaer;36083
Valley Falls;12185;New York;;NY;Rensselaer;36083
West Sand Lake;12196;New York;;NY;Rensselaer;36083
Wynantskill;12198;New York;;NY;Rensselaer;36083
Staten Island;10301;New York;;NY;Richmond;36085
Staten Island;10302;New York;;NY;Richmond;36085
Staten Island;10303;New York;;NY;Richmond;36085
Staten Island;10304;New York;;NY;Richmond;36085
Staten Island;10305;New York;;NY;Richmond;36085
Staten Island;10306;New York;;NY;Richmond;36085
Staten Island;10307;New York;;NY;Richmond;36085
Staten Island;10308;New York;;NY;Richmond;36085
Staten Island;10309;New York;;NY;Richmond;36085
Staten Island;10310;New York;;NY;Richmond;36085
Staten Island;10311;New York;;NY;Richmond;36085
Staten Island;10312;New York;;NY;Richmond;36085
Staten Island;10313;New York;;NY;Richmond;36085
Staten Island;10314;New York;;NY;Richmond;36085
Suffern;10901;New York;;NY;Rockland;36087
Bear Mountain;10911;New York;;NY;Rockland;36087
Blauvelt;10913;New York;;NY;Rockland;36087
Congers;10920;New York;;NY;Rockland;36087
Garnerville;10923;New York;;NY;Rockland;36087
Haverstraw;10927;New York;;NY;Rockland;36087
Hillburn;10931;New York;;NY;Rockland;36087
Monsey;10952;New York;;NY;Rockland;36087
Nanuet;10954;New York;;NY;Rockland;36087
New City;10956;New York;;NY;Rockland;36087
Nyack;10960;New York;;NY;Rockland;36087
Orangeburg;10962;New York;;NY;Rockland;36087
Palisades;10964;New York;;NY;Rockland;36087
Pearl River;10965;New York;;NY;Rockland;36087
Piermont;10968;New York;;NY;Rockland;36087
Pomona;10970;New York;;NY;Rockland;36087
Sloatsburg;10974;New York;;NY;Rockland;36087
Sparkill;10976;New York;;NY;Rockland;36087
Spring Valley;10977;New York;;NY;Rockland;36087
Stony Point;10980;New York;;NY;Rockland;36087
Tallman;10982;New York;;NY;Rockland;36087
Tappan;10983;New York;;NY;Rockland;36087
Thiells;10984;New York;;NY;Rockland;36087
Tomkins Cove;10986;New York;;NY;Rockland;36087
Valley Cottage;10989;New York;;NY;Rockland;36087
West Haverstraw;10993;New York;;NY;Rockland;36087
West Nyack;10994;New York;;NY;Rockland;36087
Childwold;12922;New York;;NY;St Lawrence;36089
Cranberry Lake;12927;New York;;NY;St Lawrence;36089
Lawrenceville;12949;New York;;NY;St Lawrence;36089
Nicholville;12965;New York;;NY;St Lawrence;36089
North Lawrence;12967;New York;;NY;St Lawrence;36089
Piercefield;12973;New York;;NY;St Lawrence;36089
Brasher Falls;13613;New York;;NY;St Lawrence;36089
Brier Hill;13614;New York;;NY;St Lawrence;36089
Canton;13617;New York;;NY;St Lawrence;36089
Chase Mills;13621;New York;;NY;St Lawrence;36089
Chippewa Bay;13623;New York;;NY;St Lawrence;36089
Colton;13625;New York;;NY;St Lawrence;36089
De Kalb Junction;13630;New York;;NY;St Lawrence;36089
De Peyster;13633;New York;;NY;St Lawrence;36089
Edwards;13635;New York;;NY;St Lawrence;36089
Fine;13639;New York;;NY;St Lawrence;36089
Gouverneur;13642;New York;;NY;St Lawrence;36089
Hailesboro;13645;New York;;NY;St Lawrence;36089
Hammond;13646;New York;;NY;St Lawrence;36089
Hannawa Falls;13647;New York;;NY;St Lawrence;36089
Harrisville;13648;New York;;NY;St Lawrence;36089
Hermon;13652;New York;;NY;St Lawrence;36089
Heuvelton;13654;New York;;NY;St Lawrence;36089
Lisbon;13658;New York;;NY;St Lawrence;36089
Madrid;13660;New York;;NY;St Lawrence;36089
Massena;13662;New York;;NY;St Lawrence;36089
Morristown;13664;New York;;NY;St Lawrence;36089
Newton Falls;13666;New York;;NY;St Lawrence;36089
Norfolk;13667;New York;;NY;St Lawrence;36089
Norwood;13668;New York;;NY;St Lawrence;36089
Ogdensburg;13669;New York;;NY;St Lawrence;36089
Oswegatchie;13670;New York;;NY;St Lawrence;36089
Parishville;13672;New York;;NY;St Lawrence;36089
Potsdam;13676;New York;;NY;St Lawrence;36089
Pyrites;13677;New York;;NY;St Lawrence;36089
Rensselaer Falls;13680;New York;;NY;St Lawrence;36089
Richville;13681;New York;;NY;St Lawrence;36089
Rooseveltown;13683;New York;;NY;St Lawrence;36089
Russell;13684;New York;;NY;St Lawrence;36089
South Colton;13687;New York;;NY;St Lawrence;36089
Star Lake;13690;New York;;NY;St Lawrence;36089
Waddington;13694;New York;;NY;St Lawrence;36089
Wanakena;13695;New York;;NY;St Lawrence;36089
West Stockholm;13696;New York;;NY;St Lawrence;36089
Winthrop;13697;New York;;NY;St Lawrence;36089
Potsdam;13699;New York;;NY;St Lawrence;36089
Helena;13649;New York;;NY;St Lawrence;36089
Raymondville;13678;New York;;NY;St Lawrence;36089
Ballston Lake;12019;New York;;NY;Saratoga;36091
Ballston Spa;12020;New York;;NY;Saratoga;36091
Burnt Hills;12027;New York;;NY;Saratoga;36091
Clifton Park;12065;New York;;NY;Saratoga;36091
Galway;12074;New York;;NY;Saratoga;36091
Mechanicville;12118;New York;;NY;Saratoga;36091
Rexford;12148;New York;;NY;Saratoga;36091
Round Lake;12151;New York;;NY;Saratoga;36091
Stillwater;12170;New York;;NY;Saratoga;36091
Waterford;12188;New York;;NY;Saratoga;36091
South Glens Falls;12803;New York;;NY;Saratoga;36091
Corinth;12822;New York;;NY;Saratoga;36091
Fort Edward;12828;New York;;NY;Saratoga;36091
Gansevoort;12831;New York;;NY;Saratoga;36091
Greenfield Center;12833;New York;;NY;Saratoga;36091
Hadley;12835;New York;;NY;Saratoga;36091
Middle Grove;12850;New York;;NY;Saratoga;36091
Porter Corners;12859;New York;;NY;Saratoga;36091
Rock City Falls;12863;New York;;NY;Saratoga;36091
Saratoga Springs;12866;New York;;NY;Saratoga;36091
Schuylerville;12871;New York;;NY;Saratoga;36091
Victory Mills;12884;New York;;NY;Saratoga;36091
Alplaus;12008;New York;;NY;Schenectady;36093
Delanson;12053;New York;;NY;Schenectady;36093
Duanesburg;12056;New York;;NY;Schenectady;36093
Pattersonville;12137;New York;;NY;Schenectady;36093
Quaker Street;12141;New York;;NY;Schenectady;36093
Rotterdam Junction;12150;New York;;NY;Schenectady;36093
Schenectady;12301;New York;;NY;Schenectady;36093
Schenectady;12302;New York;;NY;Schenectady;36093
Schenectady;12303;New York;;NY;Schenectady;36093
Schenectady;12304;New York;;NY;Schenectady;36093
Schenectady;12305;New York;;NY;Schenectady;36093
Schenectady;12306;New York;;NY;Schenectady;36093
Schenectady;12307;New York;;NY;Schenectady;36093
Schenectady;12308;New York;;NY;Schenectady;36093
Schenectady;12309;New York;;NY;Schenectady;36093
Schenectady;12325;New York;;NY;Schenectady;36093
Schenectady;12345;New York;;NY;Schenectady;36093
Carlisle;12031;New York;;NY;Schoharie;36095
Central Bridge;12035;New York;;NY;Schoharie;36095
Charlotteville;12036;New York;;NY;Schoharie;36095
Cobleskill;12043;New York;;NY;Schoharie;36095
Esperance;12066;New York;;NY;Schoharie;36095
Fultonham;12071;New York;;NY;Schoharie;36095
Gallupville;12073;New York;;NY;Schoharie;36095
Gilboa;12076;New York;;NY;Schoharie;36095
Howes Cave;12092;New York;;NY;Schoharie;36095
Jefferson;12093;New York;;NY;Schoharie;36095
Middleburgh;12122;New York;;NY;Schoharie;36095
North Blenheim;12131;New York;;NY;Schoharie;36095
Richmondville;12149;New York;;NY;Schoharie;36095
Schoharie;12157;New York;;NY;Schoharie;36095
Sloansville;12160;New York;;NY;Schoharie;36095
Summit;12175;New York;;NY;Schoharie;36095
Warnerville;12187;New York;;NY;Schoharie;36095
West Fulton;12194;New York;;NY;Schoharie;36095
Sharon Springs;13459;New York;;NY;Schoharie;36095
Alpine;14805;New York;;NY;Schuyler;36097
Beaver Dams;14812;New York;;NY;Schuyler;36097
Bradford;14815;New York;;NY;Schuyler;36097
Burdett;14818;New York;;NY;Schuyler;36097
Cayuta;14824;New York;;NY;Schuyler;36097
Hector;14841;New York;;NY;Schuyler;36097
Mecklenburg;14863;New York;;NY;Schuyler;36097
Montour Falls;14865;New York;;NY;Schuyler;36097
Odessa;14869;New York;;NY;Schuyler;36097
Reading Center;14876;New York;;NY;Schuyler;36097
Rock Stream;14878;New York;;NY;Schuyler;36097
Tyrone;14887;New York;;NY;Schuyler;36097
Watkins Glen;14891;New York;;NY;Schuyler;36097
Wayne;14893;New York;;NY;Schuyler;36097
Fayette;13065;New York;;NY;Seneca;36099
Seneca Falls;13148;New York;;NY;Seneca;36099
Waterloo;13165;New York;;NY;Seneca;36099
Ovid;14521;New York;;NY;Seneca;36099
Romulus;14541;New York;;NY;Seneca;36099
Willard;14588;New York;;NY;Seneca;36099
Interlaken;14847;New York;;NY;Seneca;36099
Lodi;14860;New York;;NY;Seneca;36099
Perkinsville;14529;New York;;NY;Steuben;36101
Wayland;14572;New York;;NY;Steuben;36101
Addison;14801;New York;;NY;Steuben;36101
Arkport;14807;New York;;NY;Steuben;36101
Atlanta;14808;New York;;NY;Steuben;36101
Avoca;14809;New York;;NY;Steuben;36101
Bath;14810;New York;;NY;Steuben;36101
Cameron;14819;New York;;NY;Steuben;36101
Cameron Mills;14820;New York;;NY;Steuben;36101
Campbell;14821;New York;;NY;Steuben;36101
Canisteo;14823;New York;;NY;Steuben;36101
Cohocton;14826;New York;;NY;Steuben;36101
Coopers Plains;14827;New York;;NY;Steuben;36101
Corning;14830;New York;;NY;Steuben;36101
Corning;14831;New York;;NY;Steuben;36101
Greenwood;14839;New York;;NY;Steuben;36101
Hammondsport;14840;New York;;NY;Steuben;36101
Hornell;14843;New York;;NY;Steuben;36101
Jasper;14855;New York;;NY;Steuben;36101
Kanona;14856;New York;;NY;Steuben;36101
Lindley;14858;New York;;NY;Steuben;36101
Painted Post;14870;New York;;NY;Steuben;36101
Prattsburgh;14873;New York;;NY;Steuben;36101
Pulteney;14874;New York;;NY;Steuben;36101
Rexville;14877;New York;;NY;Steuben;36101
Savona;14879;New York;;NY;Steuben;36101
Troupsburg;14885;New York;;NY;Steuben;36101
Woodhull;14898;New York;;NY;Steuben;36101
Holtsville;00501;New York;;NY;Suffolk;36103
Holtsville;00544;New York;;NY;Suffolk;36103
Fishers Island;06390;New York;;NY;Suffolk;36103
Amityville;11701;New York;;NY;Suffolk;36103
Babylon;11702;New York;;NY;Suffolk;36103
North Babylon;11703;New York;;NY;Suffolk;36103
West Babylon;11704;New York;;NY;Suffolk;36103
Bayport;11705;New York;;NY;Suffolk;36103
Bay Shore;11706;New York;;NY;Suffolk;36103
West Babylon;11707;New York;;NY;Suffolk;36103
Amityville;11708;New York;;NY;Suffolk;36103
Bellport;11713;New York;;NY;Suffolk;36103
Blue Point;11715;New York;;NY;Suffolk;36103
Bohemia;11716;New York;;NY;Suffolk;36103
Brentwood;11717;New York;;NY;Suffolk;36103
Brightwaters;11718;New York;;NY;Suffolk;36103
Brookhaven;11719;New York;;NY;Suffolk;36103
Centereach;11720;New York;;NY;Suffolk;36103
Centerport;11721;New York;;NY;Suffolk;36103
Central Islip;11722;New York;;NY;Suffolk;36103
Cold Spring Harbor;11724;New York;;NY;Suffolk;36103
Commack;11725;New York;;NY;Suffolk;36103
Copiague;11726;New York;;NY;Suffolk;36103
Coram;11727;New York;;NY;Suffolk;36103
Deer Park;11729;New York;;NY;Suffolk;36103
East Islip;11730;New York;;NY;Suffolk;36103
East Northport;11731;New York;;NY;Suffolk;36103
East Setauket;11733;New York;;NY;Suffolk;36103
Farmingville;11738;New York;;NY;Suffolk;36103
Great River;11739;New York;;NY;Suffolk;36103
Greenlawn;11740;New York;;NY;Suffolk;36103
Holbrook;11741;New York;;NY;Suffolk;36103
Holtsville;11742;New York;;NY;Suffolk;36103
Huntington;11743;New York;;NY;Suffolk;36103
Huntington Station;11746;New York;;NY;Suffolk;36103
Melville;11747;New York;;NY;Suffolk;36103
Islandia;11749;New York;;NY;Suffolk;36103
Huntington Station;11750;New York;;NY;Suffolk;36103
Islip;11751;New York;;NY;Suffolk;36103
Islip Terrace;11752;New York;;NY;Suffolk;36103
Kings Park;11754;New York;;NY;Suffolk;36103
Lake Grove;11755;New York;;NY;Suffolk;36103
Lindenhurst;11757;New York;;NY;Suffolk;36103
Islandia;11760;New York;;NY;Suffolk;36103
Medford;11763;New York;;NY;Suffolk;36103
Miller Place;11764;New York;;NY;Suffolk;36103
Mount Sinai;11766;New York;;NY;Suffolk;36103
Nesconset;11767;New York;;NY;Suffolk;36103
Northport;11768;New York;;NY;Suffolk;36103
Oakdale;11769;New York;;NY;Suffolk;36103
Ocean Beach;11770;New York;;NY;Suffolk;36103
Patchogue;11772;New York;;NY;Suffolk;36103
Melville;11775;New York;;NY;Suffolk;36103
Port Jefferson Station;11776;New York;;NY;Suffolk;36103
Port Jefferson;11777;New York;;NY;Suffolk;36103
Rocky Point;11778;New York;;NY;Suffolk;36103
Ronkonkoma;11779;New York;;NY;Suffolk;36103
Saint James;11780;New York;;NY;Suffolk;36103
Sayville;11782;New York;;NY;Suffolk;36103
Selden;11784;New York;;NY;Suffolk;36103
Shoreham;11786;New York;;NY;Suffolk;36103
Smithtown;11787;New York;;NY;Suffolk;36103
Hauppauge;11788;New York;;NY;Suffolk;36103
Sound Beach;11789;New York;;NY;Suffolk;36103
Stony Brook;11790;New York;;NY;Suffolk;36103
Wading River;11792;New York;;NY;Suffolk;36103
Stony Brook;11794;New York;;NY;Suffolk;36103
West Islip;11795;New York;;NY;Suffolk;36103
West Sayville;11796;New York;;NY;Suffolk;36103
Wyandanch;11798;New York;;NY;Suffolk;36103
Riverhead;11901;New York;;NY;Suffolk;36103
Amagansett;11930;New York;;NY;Suffolk;36103
Aquebogue;11931;New York;;NY;Suffolk;36103
Bridgehampton;11932;New York;;NY;Suffolk;36103
Calverton;11933;New York;;NY;Suffolk;36103
Center Moriches;11934;New York;;NY;Suffolk;36103
Cutchogue;11935;New York;;NY;Suffolk;36103
East Hampton;11937;New York;;NY;Suffolk;36103
East Marion;11939;New York;;NY;Suffolk;36103
East Moriches;11940;New York;;NY;Suffolk;36103
Eastport;11941;New York;;NY;Suffolk;36103
East Quogue;11942;New York;;NY;Suffolk;36103
Greenport;11944;New York;;NY;Suffolk;36103
Hampton Bays;11946;New York;;NY;Suffolk;36103
Jamesport;11947;New York;;NY;Suffolk;36103
Laurel;11948;New York;;NY;Suffolk;36103
Manorville;11949;New York;;NY;Suffolk;36103
Mastic;11950;New York;;NY;Suffolk;36103
Mastic Beach;11951;New York;;NY;Suffolk;36103
Mattituck;11952;New York;;NY;Suffolk;36103
Middle Island;11953;New York;;NY;Suffolk;36103
Montauk;11954;New York;;NY;Suffolk;36103
Moriches;11955;New York;;NY;Suffolk;36103
New Suffolk;11956;New York;;NY;Suffolk;36103
Orient;11957;New York;;NY;Suffolk;36103
Peconic;11958;New York;;NY;Suffolk;36103
Quogue;11959;New York;;NY;Suffolk;36103
Remsenburg;11960;New York;;NY;Suffolk;36103
Ridge;11961;New York;;NY;Suffolk;36103
Sagaponack;11962;New York;;NY;Suffolk;36103
Sag Harbor;11963;New York;;NY;Suffolk;36103
Shelter Island;11964;New York;;NY;Suffolk;36103
Shelter Island Heights;11965;New York;;NY;Suffolk;36103
Shirley;11967;New York;;NY;Suffolk;36103
Southampton;11968;New York;;NY;Suffolk;36103
Southampton;11969;New York;;NY;Suffolk;36103
South Jamesport;11970;New York;;NY;Suffolk;36103
Southold;11971;New York;;NY;Suffolk;36103
Speonk;11972;New York;;NY;Suffolk;36103
Upton;11973;New York;;NY;Suffolk;36103
Wainscott;11975;New York;;NY;Suffolk;36103
Water Mill;11976;New York;;NY;Suffolk;36103
Westhampton;11977;New York;;NY;Suffolk;36103
Westhampton Beach;11978;New York;;NY;Suffolk;36103
Yaphank;11980;New York;;NY;Suffolk;36103
Monticello;12701;New York;;NY;Sullivan;36105
Barryville;12719;New York;;NY;Sullivan;36105
Bethel;12720;New York;;NY;Sullivan;36105
Bloomingburg;12721;New York;;NY;Sullivan;36105
Burlingham;12722;New York;;NY;Sullivan;36105
Callicoon;12723;New York;;NY;Sullivan;36105
Callicoon Center;12724;New York;;NY;Sullivan;36105
Cochecton;12726;New York;;NY;Sullivan;36105
Cochecton Center;12727;New York;;NY;Sullivan;36105
Eldred;12732;New York;;NY;Sullivan;36105
Fallsburg;12733;New York;;NY;Sullivan;36105
Ferndale;12734;New York;;NY;Sullivan;36105
Fremont Center;12736;New York;;NY;Sullivan;36105
Glen Spey;12737;New York;;NY;Sullivan;36105
Glen Wild;12738;New York;;NY;Sullivan;36105
Grahamsville;12740;New York;;NY;Sullivan;36105
Hankins;12741;New York;;NY;Sullivan;36105
Harris;12742;New York;;NY;Sullivan;36105
Highland Lake;12743;New York;;NY;Sullivan;36105
Hortonville;12745;New York;;NY;Sullivan;36105
Hurleyville;12747;New York;;NY;Sullivan;36105
Jeffersonville;12748;New York;;NY;Sullivan;36105
Kauneonga Lake;12749;New York;;NY;Sullivan;36105
Kenoza Lake;12750;New York;;NY;Sullivan;36105
Kiamesha Lake;12751;New York;;NY;Sullivan;36105
Lake Huntington;12752;New York;;NY;Sullivan;36105
Liberty;12754;New York;;NY;Sullivan;36105
Livingston Manor;12758;New York;;NY;Sullivan;36105
Loch Sheldrake;12759;New York;;NY;Sullivan;36105
Mongaup Valley;12762;New York;;NY;Sullivan;36105
Mountain Dale;12763;New York;;NY;Sullivan;36105
Narrowsburg;12764;New York;;NY;Sullivan;36105
Neversink;12765;New York;;NY;Sullivan;36105
North Branch;12766;New York;;NY;Sullivan;36105
Obernburg;12767;New York;;NY;Sullivan;36105
Parksville;12768;New York;;NY;Sullivan;36105
Phillipsport;12769;New York;;NY;Sullivan;36105
Pond Eddy;12770;New York;;NY;Sullivan;36105
Rock Hill;12775;New York;;NY;Sullivan;36105
Forestburgh;12777;New York;;NY;Sullivan;36105
Smallwood;12778;New York;;NY;Sullivan;36105
South Fallsburg;12779;New York;;NY;Sullivan;36105
Summitville;12781;New York;;NY;Sullivan;36105
Swan Lake;12783;New York;;NY;Sullivan;36105
Thompsonville;12784;New York;;NY;Sullivan;36105
Westbrookville;12785;New York;;NY;Sullivan;36105
White Lake;12786;New York;;NY;Sullivan;36105
White Sulphur Springs;12787;New York;;NY;Sullivan;36105
Woodbourne;12788;New York;;NY;Sullivan;36105
Woodridge;12789;New York;;NY;Sullivan;36105
Wurtsboro;12790;New York;;NY;Sullivan;36105
Youngsville;12791;New York;;NY;Sullivan;36105
Yulan;12792;New York;;NY;Sullivan;36105
Apalachin;13732;New York;;NY;Tioga;36107
